"away_score","home_score","away_team","home_team","year","team","game_date"
"37","24","Jets","Dolphins",2014,"jets","12-28-2014"
"17","34","Jaguars","Eagles",2014,"jaguars","09-07-2014"
"10","41","Jaguars","Redskins",2014,"jaguars","09-14-2014"
"44","17","Colts","Jaguars",2014,"jaguars","09-21-2014"
"14","33","Jaguars","Chargers",2014,"jaguars","09-28-2014"
"17","09","Steelers","Jaguars",2014,"jaguars","10-05-2014"
"14","16","Jaguars","Titans",2014,"jaguars","10-12-2014"
"06","24","Browns","Jaguars",2014,"jaguars","10-19-2014"
"27","13","Dolphins","Jaguars",2014,"jaguars","10-26-2014"
"23","33","Jaguars","Bengals",2014,"jaguars","11-02-2014"
"31","17","Cowboys","Jaguars",2014,"jaguars","11-09-2014"
"03","23","Jaguars","Colts",2014,"jaguars","11-23-2014"
"24","25","Giants","Jaguars",2014,"jaguars","11-30-2014"
"27","13","Texans","Jaguars",2014,"jaguars","12-07-2014"
"12","20","Jaguars","Ravens",2014,"jaguars","12-14-2014"
"13","21","Titans","Jaguars",2014,"jaguars","12-18-2014"
"17","23","Jaguars","Texans",2014,"jaguars","12-28-2014"
"34","06","Vikings","Rams",2014,"vikings","09-07-2014"
"30","07","Patriots","Vikings",2014,"vikings","09-14-2014"
"09","20","Vikings","Saints",2014,"vikings","09-21-2014"
"28","41","Falcons","Vikings",2014,"vikings","09-28-2014"
"10","42","Vikings","Packers",2014,"vikings","10-02-2014"
"17","03","Lions","Vikings",2014,"vikings","10-12-2014"
"16","17","Vikings","Bills",2014,"vikings","10-19-2014"
"19","13","Vikings","Buccaneers",2014,"vikings","10-26-2014"
"26","29","Redskins","Vikings",2014,"vikings","11-02-2014"
"13","21","Vikings","Bears",2014,"vikings","11-16-2014"
"24","21","Packers","Vikings",2014,"vikings","11-23-2014"
"13","31","Panthers","Vikings",2014,"vikings","11-30-2014"
"24","30","Jets","Vikings",2014,"vikings","12-07-2014"
"14","16","Vikings","Lions",2014,"vikings","12-14-2014"
"35","37","Vikings","Dolphins",2014,"vikings","12-21-2014"
"09","13","Bears","Vikings",2014,"vikings","12-28-2014"
"16","36","Packers","Seahawks",2014,"packers","09-04-2014"
"24","31","Jets","Packers",2014,"packers","09-14-2014"
"07","19","Packers","Lions",2014,"packers","09-21-2014"
"38","17","Packers","Bears",2014,"packers","09-28-2014"
"10","42","Vikings","Packers",2014,"packers","10-02-2014"
"27","24","Packers","Dolphins",2014,"packers","10-12-2014"
"17","38","Panthers","Packers",2014,"packers","10-19-2014"
"23","44","Packers","Saints",2014,"packers","10-26-2014"
"14","55","Bears","Packers",2014,"packers","11-09-2014"
"20","53","Eagles","Packers",2014,"packers","11-16-2014"
"24","21","Packers","Vikings",2014,"packers","11-23-2014"
"21","26","Patriots","Packers",2014,"packers","11-30-2014"
"37","43","Falcons","Packers",2014,"packers","12-08-2014"
"13","21","Packers","Bills",2014,"packers","12-14-2014"
"20","03","Packers","Buccaneers",2014,"packers","12-21-2014"
"20","30","Lions","Packers",2014,"packers","12-28-2014"
"34","37","Saints","Falcons",2014,"saints","09-07-2014"
"24","26","Saints","Browns",2014,"saints","09-14-2014"
"09","20","Vikings","Saints",2014,"saints","09-21-2014"
"17","38","Saints","Cowboys",2014,"saints","09-28-2014"
"31","37","Buccaneers","Saints",2014,"saints","10-05-2014"
"23","24","Saints","Lions",2014,"saints","10-19-2014"
"23","44","Packers","Saints",2014,"saints","10-26-2014"
"28","10","Saints","Panthers",2014,"saints","10-30-2014"
"27","24","49ers","Saints",2014,"saints","11-09-2014"
"27","10","Bengals","Saints",2014,"saints","11-16-2014"
"34","27","Ravens","Saints",2014,"saints","11-24-2014"
"35","32","Saints","Steelers",2014,"saints","11-30-2014"
"41","10","Panthers","Saints",2014,"saints","12-07-2014"
"31","15","Saints","Bears",2014,"saints","12-15-2014"
"30","14","Falcons","Saints",2014,"saints","12-21-2014"
"23","20","Saints","Buccaneers",2014,"saints","12-28-2014"
"34","37","Saints","Falcons",2014,"falcons","09-07-2014"
"10","24","Falcons","Bengals",2014,"falcons","09-14-2014"
"14","56","Buccaneers","Falcons",2014,"falcons","09-18-2014"
"28","41","Falcons","Vikings",2014,"falcons","09-28-2014"
"20","30","Falcons","Giants",2014,"falcons","10-05-2014"
"27","13","Bears","Falcons",2014,"falcons","10-12-2014"
"07","29","Falcons","Ravens",2014,"falcons","10-19-2014"
"22","21","Lions","Falcons",2014,"falcons","10-26-2014"
"27","17","Falcons","Buccaneers",2014,"falcons","11-09-2014"
"19","17","Falcons","Panthers",2014,"falcons","11-16-2014"
"26","24","Browns","Falcons",2014,"falcons","11-23-2014"
"18","29","Cardinals","Falcons",2014,"falcons","11-30-2014"
"37","43","Falcons","Packers",2014,"falcons","12-08-2014"
"27","20","Steelers","Falcons",2014,"falcons","12-14-2014"
"30","14","Falcons","Saints",2014,"falcons","12-21-2014"
"34","03","Panthers","Falcons",2014,"falcons","12-28-2014"
"17","18","Chargers","Cardinals",2014,"cardinals","09-08-2014"
"25","14","Cardinals","Giants",2014,"cardinals","09-14-2014"
"14","23","49ers","Cardinals",2014,"cardinals","09-21-2014"
"20","41","Cardinals","Broncos",2014,"cardinals","10-05-2014"
"20","30","Redskins","Cardinals",2014,"cardinals","10-12-2014"
"24","13","Cardinals","Raiders",2014,"cardinals","10-19-2014"
"20","24","Eagles","Cardinals",2014,"cardinals","10-26-2014"
"28","17","Cardinals","Cowboys",2014,"cardinals","11-02-2014"
"14","31","Rams","Cardinals",2014,"cardinals","11-09-2014"
"06","14","Lions","Cardinals",2014,"cardinals","11-16-2014"
"03","19","Cardinals","Seahawks",2014,"cardinals","11-23-2014"
"18","29","Cardinals","Falcons",2014,"cardinals","11-30-2014"
"14","17","Chiefs","Cardinals",2014,"cardinals","12-07-2014"
"12","06","Cardinals","Rams",2014,"cardinals","12-11-2014"
"35","06","Seahawks","Cardinals",2014,"cardinals","12-21-2014"
"17","20","Cardinals","49ers",2014,"cardinals","12-28-2014"
"23","20","Bills","Bears",2014,"bears","09-07-2014"
"28","20","Bears","49ers",2014,"bears","09-14-2014"
"27","19","Bears","Jets",2014,"bears","09-22-2014"
"38","17","Packers","Bears",2014,"bears","09-28-2014"
"24","31","Bears","Panthers",2014,"bears","10-05-2014"
"27","13","Bears","Falcons",2014,"bears","10-12-2014"
"27","14","Dolphins","Bears",2014,"bears","10-19-2014"
"23","51","Bears","Patriots",2014,"bears","10-26-2014"
"14","55","Bears","Packers",2014,"bears","11-09-2014"
"13","21","Vikings","Bears",2014,"bears","11-16-2014"
"13","21","Buccaneers","Bears",2014,"bears","11-23-2014"
"17","34","Bears","Lions",2014,"bears","11-27-2014"
"41","28","Cowboys","Bears",2014,"bears","12-04-2014"
"31","15","Saints","Bears",2014,"bears","12-15-2014"
"20","14","Lions","Bears",2014,"bears","12-21-2014"
"09","13","Bears","Vikings",2014,"bears","12-28-2014"
"26","10","Titans","Chiefs",2014,"titans","09-07-2014"
"26","10","Cowboys","Titans",2014,"titans","09-14-2014"
"07","33","Titans","Bengals",2014,"titans","09-21-2014"
"17","41","Titans","Colts",2014,"titans","09-28-2014"
"29","28","Browns","Titans",2014,"titans","10-05-2014"
"14","16","Jaguars","Titans",2014,"titans","10-12-2014"
"17","19","Titans","Redskins",2014,"titans","10-19-2014"
"30","16","Texans","Titans",2014,"titans","10-26-2014"
"07","21","Titans","Ravens",2014,"titans","11-09-2014"
"27","24","Steelers","Titans",2014,"titans","11-17-2014"
"24","43","Titans","Eagles",2014,"titans","11-23-2014"
"21","45","Titans","Texans",2014,"titans","11-30-2014"
"36","07","Giants","Titans",2014,"titans","12-07-2014"
"16","11","Jets","Titans",2014,"titans","12-14-2014"
"13","21","Titans","Jaguars",2014,"titans","12-18-2014"
"27","10","Colts","Titans",2014,"titans","12-28-2014"
"24","31","Colts","Broncos",2014,"colts","09-07-2014"
"30","27","Eagles","Colts",2014,"colts","09-15-2014"
"44","17","Colts","Jaguars",2014,"colts","09-21-2014"
"17","41","Titans","Colts",2014,"colts","09-28-2014"
"13","20","Ravens","Colts",2014,"colts","10-05-2014"
"33","28","Colts","Texans",2014,"colts","10-09-2014"
"00","27","Bengals","Colts",2014,"colts","10-19-2014"
"34","51","Colts","Steelers",2014,"colts","10-26-2014"
"40","24","Colts","Giants",2014,"colts","11-03-2014"
"42","20","Patriots","Colts",2014,"colts","11-16-2014"
"03","23","Jaguars","Colts",2014,"colts","11-23-2014"
"27","49","Redskins","Colts",2014,"colts","11-30-2014"
"25","24","Colts","Browns",2014,"colts","12-07-2014"
"10","17","Texans","Colts",2014,"colts","12-14-2014"
"07","42","Colts","Cowboys",2014,"colts","12-21-2014"
"27","10","Colts","Titans",2014,"colts","12-28-2014"
"24","31","Colts","Broncos",2014,"broncos","09-07-2014"
"17","24","Chiefs","Broncos",2014,"broncos","09-14-2014"
"20","26","Broncos","Seahawks",2014,"broncos","09-21-2014"
"20","41","Cardinals","Broncos",2014,"broncos","10-05-2014"
"31","17","Broncos","Jets",2014,"broncos","10-12-2014"
"17","42","49ers","Broncos",2014,"broncos","10-19-2014"
"21","35","Chargers","Broncos",2014,"broncos","10-23-2014"
"21","43","Broncos","Patriots",2014,"broncos","11-02-2014"
"41","17","Broncos","Raiders",2014,"broncos","11-09-2014"
"07","22","Broncos","Rams",2014,"broncos","11-16-2014"
"36","39","Dolphins","Broncos",2014,"broncos","11-23-2014"
"29","16","Broncos","Chiefs",2014,"broncos","11-30-2014"
"17","24","Bills","Broncos",2014,"broncos","12-07-2014"
"22","10","Broncos","Chargers",2014,"broncos","12-14-2014"
"28","37","Broncos","Bengals",2014,"broncos","12-22-2014"
"14","47","Raiders","Broncos",2014,"broncos","12-28-2014"
"24","26","Eagles","Falcons",2015,"eagles","09-14-2015"
"20","10","Cowboys","Eagles",2015,"eagles","09-20-2015"
"24","17","Eagles","Jets",2015,"eagles","09-27-2015"
"20","23","Eagles","Redskins",2015,"eagles","10-04-2015"
"17","39","Saints","Eagles",2015,"eagles","10-11-2015"
"07","27","Giants","Eagles",2015,"eagles","10-19-2015"
"16","27","Eagles","Panthers",2015,"eagles","10-25-2015"
"33","27","Eagles","Cowboys",2015,"eagles","11-08-2015"
"20","19","Dolphins","Eagles",2015,"eagles","11-15-2015"
"45","17","Buccaneers","Eagles",2015,"eagles","11-22-2015"
"14","45","Eagles","Lions",2015,"eagles","11-26-2015"
"35","28","Eagles","Patriots",2015,"eagles","12-06-2015"
"20","23","Bills","Eagles",2015,"eagles","12-13-2015"
"40","17","Cardinals","Eagles",2015,"eagles","12-20-2015"
"38","24","Redskins","Eagles",2015,"eagles","12-26-2015"
"35","30","Eagles","Giants",2015,"eagles","01-03-2015"
"17","10","Dolphins","Redskins",2015,"redskins","09-13-2015"
"10","24","Rams","Redskins",2015,"redskins","09-20-2015"
"21","32","Redskins","Giants",2015,"redskins","09-24-2015"
"20","23","Eagles","Redskins",2015,"redskins","10-04-2015"
"19","25","Redskins","Falcons",2015,"redskins","10-11-2015"
"20","34","Redskins","Jets",2015,"redskins","10-18-2015"
"30","31","Buccaneers","Redskins",2015,"redskins","10-25-2015"
"10","27","Redskins","Patriots",2015,"redskins","11-08-2015"
"14","47","Saints","Redskins",2015,"redskins","11-15-2015"
"16","44","Redskins","Panthers",2015,"redskins","11-22-2015"
"14","20","Giants","Redskins",2015,"redskins","11-29-2015"
"19","16","Cowboys","Redskins",2015,"redskins","12-07-2015"
"24","21","Redskins","Bears",2015,"redskins","12-13-2015"
"25","35","Bills","Redskins",2015,"redskins","12-20-2015"
"38","24","Redskins","Eagles",2015,"redskins","12-26-2015"
"34","23","Redskins","Cowboys",2015,"redskins","01-03-2015"
"26","27","Giants","Cowboys",2015,"giants","09-13-2015"
"24","20","Falcons","Giants",2015,"giants","09-20-2015"
"21","32","Redskins","Giants",2015,"giants","09-24-2015"
"24","10","Giants","Bills",2015,"giants","10-04-2015"
"27","30","49ers","Giants",2015,"giants","10-11-2015"
"07","27","Giants","Eagles",2015,"giants","10-19-2015"
"20","27","Cowboys","Giants",2015,"giants","10-25-2015"
"49","52","Giants","Saints",2015,"giants","11-01-2015"
"32","18","Giants","Buccaneers",2015,"giants","11-08-2015"
"27","26","Patriots","Giants",2015,"giants","11-15-2015"
"14","20","Giants","Redskins",2015,"giants","11-29-2015"
"23","20","Jets","Giants",2015,"giants","12-06-2015"
"31","24","Giants","Dolphins",2015,"giants","12-14-2015"
"38","35","Panthers","Giants",2015,"giants","12-20-2015"
"17","49","Giants","Vikings",2015,"giants","12-27-2015"
"35","30","Eagles","Giants",2015,"giants","01-03-2015"
"26","27","Giants","Cowboys",2015,"cowboys","09-13-2015"
"20","10","Cowboys","Eagles",2015,"cowboys","09-20-2015"
"39","28","Falcons","Cowboys",2015,"cowboys","09-27-2015"
"20","26","Cowboys","Saints",2015,"cowboys","10-04-2015"
"30","06","Patriots","Cowboys",2015,"cowboys","10-11-2015"
"20","27","Cowboys","Giants",2015,"cowboys","10-25-2015"
"13","12","Seahawks","Cowboys",2015,"cowboys","11-01-2015"
"33","27","Eagles","Cowboys",2015,"cowboys","11-08-2015"
"06","10","Cowboys","Buccaneers",2015,"cowboys","11-15-2015"
"24","14","Cowboys","Dolphins",2015,"cowboys","11-22-2015"
"33","14","Panthers","Cowboys",2015,"cowboys","11-26-2015"
"19","16","Cowboys","Redskins",2015,"cowboys","12-07-2015"
"07","28","Cowboys","Packers",2015,"cowboys","12-13-2015"
"19","16","Jets","Cowboys",2015,"cowboys","12-19-2015"
"06","16","Cowboys","Bills",2015,"cowboys","12-27-2015"
"34","23","Redskins","Cowboys",2015,"cowboys","01-03-2015"
"21","28","Steelers","Patriots",2015,"patriots","09-10-2015"
"40","32","Patriots","Bills",2015,"patriots","09-20-2015"
"17","51","Jaguars","Patriots",2015,"patriots","09-27-2015"
"30","06","Patriots","Cowboys",2015,"patriots","10-11-2015"
"34","27","Patriots","Colts",2015,"patriots","10-18-2015"
"23","30","Jets","Patriots",2015,"patriots","10-25-2015"
"07","36","Dolphins","Patriots",2015,"patriots","10-29-2015"
"10","27","Redskins","Patriots",2015,"patriots","11-08-2015"
"27","26","Patriots","Giants",2015,"patriots","11-15-2015"
"13","20","Bills","Patriots",2015,"patriots","11-23-2015"
"24","30","Patriots","Broncos",2015,"patriots","11-29-2015"
"35","28","Eagles","Patriots",2015,"patriots","12-06-2015"
"27","06","Patriots","Texans",2015,"patriots","12-13-2015"
"16","33","Titans","Patriots",2015,"patriots","12-20-2015"
"20","26","Patriots","Jets",2015,"patriots","12-27-2015"
"10","20","Patriots","Dolphins",2015,"patriots","01-03-2015"
"21","28","Steelers","Patriots",2015,"steelers","09-10-2015"
"18","43","49ers","Steelers",2015,"steelers","09-20-2015"
"12","06","Steelers","Rams",2015,"steelers","09-27-2015"
"23","20","Ravens","Steelers",2015,"steelers","10-01-2015"
"24","20","Steelers","Chargers",2015,"steelers","10-12-2015"
"13","25","Cardinals","Steelers",2015,"steelers","10-18-2015"
"13","23","Steelers","Chiefs",2015,"steelers","10-25-2015"
"16","10","Bengals","Steelers",2015,"steelers","11-01-2015"
"35","38","Raiders","Steelers",2015,"steelers","11-08-2015"
"09","30","Browns","Steelers",2015,"steelers","11-15-2015"
"30","39","Steelers","Seahawks",2015,"steelers","11-29-2015"
"10","45","Colts","Steelers",2015,"steelers","12-06-2015"
"33","20","Steelers","Bengals",2015,"steelers","12-13-2015"
"27","34","Broncos","Steelers",2015,"steelers","12-20-2015"
"17","20","Steelers","Ravens",2015,"steelers","12-27-2015"
"28","12","Steelers","Browns",2015,"steelers","01-03-2015"
"27","20","Chiefs","Texans",2015,"chiefs","09-13-2015"
"31","24","Broncos","Chiefs",2015,"chiefs","09-17-2015"
"28","38","Chiefs","Packers",2015,"chiefs","09-28-2015"
"21","36","Chiefs","Bengals",2015,"chiefs","10-04-2015"
"18","17","Bears","Chiefs",2015,"chiefs","10-11-2015"
"10","16","Chiefs","Vikings",2015,"chiefs","10-18-2015"
"13","23","Steelers","Chiefs",2015,"chiefs","10-25-2015"
"10","45","Lions","Chiefs",2015,"chiefs","11-01-2015"
"29","13","Chiefs","Broncos",2015,"chiefs","11-15-2015"
"33","03","Chiefs","Chargers",2015,"chiefs","11-22-2015"
"22","30","Bills","Chiefs",2015,"chiefs","11-29-2015"
"34","20","Chiefs","Raiders",2015,"chiefs","12-06-2015"
"03","10","Chargers","Chiefs",2015,"chiefs","12-13-2015"
"34","14","Chiefs","Ravens",2015,"chiefs","12-20-2015"
"13","17","Browns","Chiefs",2015,"chiefs","12-27-2015"
"17","23","Raiders","Chiefs",2015,"chiefs","01-03-2015"
"33","13","Bengals","Raiders",2015,"raiders","09-13-2015"
"33","37","Ravens","Raiders",2015,"raiders","09-20-2015"
"27","20","Raiders","Browns",2015,"raiders","09-27-2015"
"20","22","Raiders","Bears",2015,"raiders","10-04-2015"
"16","10","Broncos","Raiders",2015,"raiders","10-11-2015"
"37","29","Raiders","Chargers",2015,"raiders","10-25-2015"
"20","34","Jets","Raiders",2015,"raiders","11-01-2015"
"35","38","Raiders","Steelers",2015,"raiders","11-08-2015"
"30","14","Vikings","Raiders",2015,"raiders","11-15-2015"
"13","18","Raiders","Lions",2015,"raiders","11-22-2015"
"24","21","Raiders","Titans",2015,"raiders","11-29-2015"
"34","20","Chiefs","Raiders",2015,"raiders","12-06-2015"
"15","12","Raiders","Broncos",2015,"raiders","12-13-2015"
"30","20","Packers","Raiders",2015,"raiders","12-20-2015"
"20","23","Chargers","Raiders",2015,"raiders","12-24-2015"
"17","23","Raiders","Chiefs",2015,"raiders","01-03-2015"
"27","20","Chiefs","Texans",2015,"texans","09-13-2015"
"17","24","Texans","Panthers",2015,"texans","09-20-2015"
"09","19","Buccaneers","Texans",2015,"texans","09-27-2015"
"21","48","Texans","Falcons",2015,"texans","10-04-2015"
"27","20","Colts","Texans",2015,"texans","10-08-2015"
"31","20","Texans","Jaguars",2015,"texans","10-18-2015"
"26","44","Texans","Dolphins",2015,"texans","10-25-2015"
"06","20","Titans","Texans",2015,"texans","11-01-2015"
"10","06","Texans","Bengals",2015,"texans","11-16-2015"
"17","24","Jets","Texans",2015,"texans","11-22-2015"
"06","24","Saints","Texans",2015,"texans","11-29-2015"
"21","30","Texans","Bills",2015,"texans","12-06-2015"
"27","06","Patriots","Texans",2015,"texans","12-13-2015"
"16","10","Texans","Colts",2015,"texans","12-20-2015"
"34","06","Texans","Titans",2015,"texans","12-27-2015"
"06","30","Jaguars","Texans",2015,"texans","01-03-2015"
"17","10","Dolphins","Redskins",2015,"dolphins","09-13-2015"
"20","23","Dolphins","Jaguars",2015,"dolphins","09-20-2015"
"41","14","Bills","Dolphins",2015,"dolphins","09-27-2015"
"27","14","Jets","Dolphins",2015,"dolphins","10-04-2015"
"38","10","Dolphins","Titans",2015,"dolphins","10-18-2015"
"26","44","Texans","Dolphins",2015,"dolphins","10-25-2015"
"07","36","Dolphins","Patriots",2015,"dolphins","10-29-2015"
"17","33","Dolphins","Bills",2015,"dolphins","11-08-2015"
"20","19","Dolphins","Eagles",2015,"dolphins","11-15-2015"
"24","14","Cowboys","Dolphins",2015,"dolphins","11-22-2015"
"20","38","Dolphins","Jets",2015,"dolphins","11-29-2015"
"13","15","Ravens","Dolphins",2015,"dolphins","12-06-2015"
"31","24","Giants","Dolphins",2015,"dolphins","12-14-2015"
"14","30","Dolphins","Chargers",2015,"dolphins","12-20-2015"
"18","12","Colts","Dolphins",2015,"dolphins","12-27-2015"
"10","20","Patriots","Dolphins",2015,"dolphins","01-03-2015"
"13","19","Ravens","Broncos",2015,"ravens","09-13-2015"
"33","37","Ravens","Raiders",2015,"ravens","09-20-2015"
"28","24","Bengals","Ravens",2015,"ravens","09-27-2015"
"23","20","Ravens","Steelers",2015,"ravens","10-01-2015"
"33","30","Browns","Ravens",2015,"ravens","10-11-2015"
"20","25","Ravens","49ers",2015,"ravens","10-18-2015"
"18","26","Ravens","Cardinals",2015,"ravens","10-26-2015"
"26","29","Chargers","Ravens",2015,"ravens","11-01-2015"
"22","20","Jaguars","Ravens",2015,"ravens","11-15-2015"
"13","16","Rams","Ravens",2015,"ravens","11-22-2015"
"33","27","Ravens","Browns",2015,"ravens","11-30-2015"
"13","15","Ravens","Dolphins",2015,"ravens","12-06-2015"
"35","06","Seahawks","Ravens",2015,"ravens","12-13-2015"
"34","14","Chiefs","Ravens",2015,"ravens","12-20-2015"
